1.331739130434782510e+02,6.938342228902772035e+01,8.695652173913043015e+00,5.000000000000000000e+01,-3.791285652613213819e-01
1.616956521739130324e+02,8.160795125176149156e+01,6.956521739130434590e+00,7.700000000000000000e+01,-4.010147688823834655e-01
1.081739130434782652e+02,5.320940806586150273e+01,5.260869565217391575e+00,5.600000000000000000e+01,-3.920686200715962633e-01
1.803043478260869676e+02,9.136163645973505254e+01,6.913043478260869179e+00,6.900000000000000000e+01,-3.897535686911089980e-01
1.764347826086956559e+02,8.763240687769487636e+01,9.956521739130435478e+00,6.200000000000000000e+01,-3.456772256133771593e-01
1.513478260869565304e+02,7.388788109244990210e+01,6.869565217391304657e+00,6.200000000000000000e+01,-3.950297906152150373e-01
1.466956521739130324e+02,7.139355381049257687e+01,6.913043478260869179e+00,6.200000000000000000e+01,-3.998420726737259567e-01
1.370434782608695627e+02,6.785645159979567609e+01,8.652173913043478493e+00,4.900000000000000000e+01,-3.814865118152755419e-01
1.151739130434782652e+02,5.907749315626433173e+01,6.913043478260869179e+00,5.900000000000000000e+01,-4.172946893564081217e-01
1.832173913043478137e+02,9.076891564533990220e+01,8.304347826086956985e+00,6.500000000000000000e+01,-3.858215460242858663e-01
1.746521739130434696e+02,9.054662721275013837e+01,6.869565217391304657e+00,7.500000000000000000e+01,-3.983934142424064295e-01
1.755217391304347814e+02,8.874676412293852934e+01,8.000000000000000000e+00,6.200000000000000000e+01,-3.895359648091328286e-01
1.280869565217391255e+02,6.542859608589161269e+01,5.869565217391304657e+00,7.800000000000000000e+01,-3.952253387073110802e-01
1.901739130434782510e+02,9.612759142926702793e+01,8.826086956521738358e+00,6.100000000000000000e+01,-3.796009875516757059e-01
1.515217391304347814e+02,7.233122648006649058e+01,9.782608695652173836e+00,5.300000000000000000e+01,-3.463353746267441857e-01
1.735652173913043441e+02,8.936942027691804924e+01,7.913043478260869179e+00,6.700000000000000000e+01,-3.965483625332018591e-01
1.743043478260869676e+02,8.673860144270919648e+01,7.478260869565217739e+00,6.500000000000000000e+01,-4.067931951684473635e-01
1.102608695652173907e+02,5.746715851945697295e+01,5.913043478260869179e+00,5.300000000000000000e+01,-3.898573342314157752e-01
1.341304347826086882e+02,6.642583310992662859e+01,7.956521739130434590e+00,5.600000000000000000e+01,-3.949164084197058777e-01
1.475217391304347814e+02,7.478445971603835574e+01,9.173913043478261642e+00,5.300000000000000000e+01,-3.621223568105219059e-01
1.596521739130434696e+02,8.022049652826331112e+01,7.956521739130434590e+00,6.000000000000000000e+01,-3.966157759077821865e-01
1.203913043478260931e+02,6.178756798347264123e+01,7.826086956521739246e+00,5.700000000000000000e+01,-4.018748420041926561e-01
8.847826086956521863e+01,4.302099864148520680e+01,5.000000000000000000e+00,6.800000000000000000e+01,-3.606028354317287743e-01
