1.000000000000000000e+01,1.929565217391304373e+02,9.499879341859106319e+01,9.869565217391304657e+00,5.600000000000000000e+01,-3.391959802554510017e-01,9.488791593020140525e+00,2.269999999999999929e+01,1.013824884792626779e+00,1.369687660010240719e-02,2.094861660079051502e-01
9.000000000000000000e+00,1.289565217391304373e+02,6.454982449160674207e+01,8.695652173913043015e+00,4.900000000000000000e+01,-3.237709766400428957e-01,8.641223069228516351e+00,2.222222222222222143e+01,1.015706806282722585e+00,1.554147147974649021e-02,5.849802371541501511e-01
7.000000000000000000e+00,9.295652173913043725e+01,4.601529218232245455e+01,6.913043478260869179e+00,3.800000000000000000e+01,-2.768230346085244209e-01,6.476400130409514233e+00,2.271428571428571530e+01,1.013157894736842035e+00,1.307075636110142935e-02,8.300395256916996700e-02
1.000000000000000000e+01,1.690000000000000000e+02,8.789973627015973534e+01,9.869565217391304657e+00,5.200000000000000000e+01,-3.399404325764048829e-01,9.488324966204841004e+00,2.269999999999999929e+01,1.009216589861751112e+00,9.173920464243047121e-03,1.185770750988142525e-01
1.100000000000000000e+01,1.528260869565217490e+02,7.936374955282168742e+01,1.082608695652173836e+01,4.400000000000000000e+01,-3.540921617033503388e-01,1.033610709904385416e+01,2.263636363636363669e+01,1.016806722689075571e+00,1.659397936389745212e-02,2.411067193675889564e-01
1.000000000000000000e+01,1.562608695652174049e+02,7.881233024856888392e+01,9.913043478260869179e+00,5.300000000000000000e+01,-3.401903687426827694e-01,9.794616513021066950e+00,2.280000000000000071e+01,1.009174311926605450e+00,9.132033991459856392e-03,8.300395256916996700e-02
1.000000000000000000e+01,1.600434782608695627e+02,8.223496174259659597e+01,9.739130434782609314e+00,5.400000000000000000e+01,-3.413160909454550640e-01,9.306745667503943054e+00,2.239999999999999858e+01,1.018691588785046731e+00,1.842832697117283494e-02,3.833992094861660149e-01
7.000000000000000000e+00,1.012608695652173907e+02,4.998837809595378445e+01,6.826086956521739246e+00,5.900000000000000000e+01,-2.778377250036540014e-01,6.000066397976190125e+00,2.242857142857142705e+01,1.013333333333333419e+00,1.324384787472036515e-02,4.229249011857709184e-01
8.000000000000000000e+00,1.312173913043478137e+02,6.654933680547847530e+01,7.826086956521739246e+00,4.600000000000000000e+01,-3.011052626327172521e-01,7.554164150079314410e+00,2.250000000000000000e+01,1.011627906976744207e+00,1.155990752073983441e-02,2.411067193675890397e-01
1.000000000000000000e+01,1.850869565217391255e+02,9.262088564950144587e+01,9.652173913043478493e+00,5.600000000000000000e+01,-3.414032806000006914e-01,9.394719648557330771e+00,2.219999999999999929e+01,1.023584905660377409e+00,3.261647142984888670e-02,3.280632411067193610e-01
1.000000000000000000e+01,1.462173913043478137e+02,7.500724602677890118e+01,9.086956521739130821e+00,5.100000000000000000e+01,-3.442434908405584970e-01,8.818675327471066083e+00,2.089999999999999858e+01,1.040201005025125580e+00,4.888076747373230196e-02,4.466403162055332943e-01
8.000000000000000000e+00,1.379565217391304373e+02,7.101182888714551211e+01,7.913043478260869179e+00,5.100000000000000000e+01,-3.009065013214614059e-01,7.588802832618543270e+00,2.275000000000000000e+01,1.005747126436781658e+00,5.747126436781608248e-03,8.300395256916996700e-02
1.200000000000000000e+01,1.697826086956521863e+02,8.544533421047587751e+01,1.147826086956521685e+01,5.600000000000000000e+01,-3.702009488815644622e-01,1.017288089448580202e+01,2.200000000000000000e+01,1.011904761904761862e+00,1.180990324416618907e-02,4.426877470355731758e-01
8.000000000000000000e+00,1.318260869565217490e+02,6.586463540951592677e+01,7.173913043478260754e+00,6.100000000000000000e+01,-3.049655640638912479e-01,6.637386066532811491e+00,2.062500000000000000e+01,1.019108280254777066e+00,3.168381512330557120e-02,2.411067193675890397e-01
9.000000000000000000e+00,1.644782608695652186e+02,8.061066338508446449e+01,8.739130434782609314e+00,5.000000000000000000e+01,-3.216769562282431605e-01,8.616959152379656928e+00,2.233333333333333215e+01,1.020833333333333259e+00,2.050610820244328295e-02,2.924901185770751311e-01
7.000000000000000000e+00,1.083478260869565162e+02,5.563975744641283683e+01,6.826086956521739246e+00,4.200000000000000000e+01,-2.755031715641207968e-01,6.876596027517142495e+00,2.242857142857142705e+01,1.006666666666666599e+00,6.666666666666666227e-03,3.320158102766799235e-01
