1.000000000000000000e+00,1.678260869565217561e+01,9.327167170734639967e+00,1.000000000000000000e+00,3.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.421739130434782616e+01,9.876310139737642046e+00,9.565217391304348116e-01,3.100000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,3.578260869565217206e+01,1.783244367524624963e+01,2.826086956521739246e+00,4.800000000000000000e+01,-1.407303941297252392e-01,2.302748296355801028e+00
3.000000000000000000e+00,6.243478260869564878e+01,3.393553525966083129e+01,2.956521739130434590e+00,4.700000000000000000e+01,-1.401238727088450209e-01,2.615840825020755211e+00
1.000000000000000000e+00,1.308695652173913082e+01,7.341742693036236389e+00,9.565217391304348116e-01,2.400000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,4.339130434782608603e+01,2.394451755514436542e+01,2.000000000000000000e+00,4.400000000000000000e+01,-9.660247593787607556e-02,1.973419488937017574e+00
1.000000000000000000e+00,1.878260869565217561e+01,8.974491739161864601e+00,1.000000000000000000e+00,3.900000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,5.295652173913043725e+01,2.816909696308021793e+01,3.000000000000000000e+00,4.800000000000000000e+01,-1.403754944598850363e-01,2.850544607006046061e+00
1.000000000000000000e+00,1.321739130434782616e+01,6.280970696108642670e+00,1.000000000000000000e+00,2.600000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.926086956521739069e+01,1.187134591168755016e+01,1.000000000000000000e+00,3.700000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,2.130434782608695699e+01,1.349557093207281611e+01,1.913043478260869623e+00,3.200000000000000000e+01,-9.694014413969630206e-02,1.999282424404245306e+00
2.000000000000000000e+00,1.682608695652173836e+01,1.107680694848082226e+01,1.956521739130434812e+00,2.100000000000000000e+01,-9.672591836649473140e-02,1.993940041111615269e+00
2.000000000000000000e+00,2.230434782608695699e+01,1.526563217464968325e+01,1.913043478260869623e+00,3.800000000000000000e+01,-9.696287531679717575e-02,1.984226271416915877e+00
4.000000000000000000e+00,5.700000000000000000e+01,2.795288243390359995e+01,3.869565217391304213e+00,4.700000000000000000e+01,-1.801966245539352307e-01,3.582624767404020361e+00
3.000000000000000000e+00,5.808695652173913260e+01,3.096172570284194947e+01,2.956521739130434590e+00,4.900000000000000000e+01,-1.402099347430108833e-01,2.686318985694533534e+00
4.000000000000000000e+00,4.365217391304347672e+01,2.471217715226125478e+01,3.869565217391304213e+00,4.600000000000000000e+01,-1.803610786283365575e-01,3.413900886179798810e+00
1.000000000000000000e+00,3.165217391304347672e+01,1.631398924418207841e+01,1.000000000000000000e+00,5.900000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,2.282608695652173836e+01,1.119517823932592115e+01,1.956521739130434812e+00,3.000000000000000000e+01,-9.693732984291270061e-02,1.914778105685171816e+00
3.000000000000000000e+00,2.569565217391304301e+01,1.420766368935728607e+01,2.782608695652173836e+00,3.400000000000000000e+01,-1.407860148995740968e-01,2.384465992860757222e+00
4.000000000000000000e+00,4.469565217391304657e+01,2.337137873283298362e+01,3.826086956521739246e+00,4.100000000000000000e+01,-1.803770997218678562e-01,3.386764186956661149e+00
2.000000000000000000e+00,3.413043478260869534e+01,1.759727341438307491e+01,2.000000000000000000e+00,3.700000000000000000e+01,-9.684425050816899971e-02,1.919578805534415400e+00
