R0,sigma,Dimmunity,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
1.000000000000000000e+01,7.999999999999999334e-01,1.500000000000000222e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009195402298850519e+00,9.131839610148838673e-03,3.006086956521739353e+02,2.269815810276679986e+04,1.978260869565217561e+01,2.687747035573121446e-01,4.600000000000000000e+01,8.537015277431317939e-01,1.964664753375320672e+01
1.000000000000000000e+01,7.999999999999999334e-01,2.000000000000000111e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011494252873563315e+00,1.138831505906032736e-02,2.964782608695651902e+02,2.133835177865613150e+04,1.978260869565217561e+01,4.505928853754941898e-01,5.500000000000000000e+01,8.329421548819146981e-01,1.914882990667755180e+01
1.000000000000000000e+01,7.999999999999999334e-01,2.500000000000000000e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011574074074074181e+00,1.610702930308498954e-02,2.888260869565217490e+02,1.986624110671937160e+04,1.965217391304347672e+01,6.007905138339921791e-01,4.200000000000000000e+01,8.489365006763407440e-01,1.984358475037440428e+01
1.000000000000000000e+01,7.999999999999999334e-01,2.999999999999999889e-01,2.239999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.021028037383177489e+00,2.063406946967541802e-02,2.844347826086956275e+02,2.061652964426878316e+04,1.947826086956521863e+01,1.533596837944664282e+00,4.800000000000000000e+01,8.419732179829451102e-01,1.971894826677283774e+01
1.000000000000000000e+01,7.999999999999999334e-01,3.499999999999999778e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013921113689095099e+00,1.375924027410565034e-02,2.798260869565217490e+02,1.894124110671936432e+04,1.960869565217391397e+01,6.126482213438735336e-01,4.300000000000000000e+01,8.370008297122725205e-01,1.979863699205103345e+01
1.000000000000000000e+01,7.999999999999999334e-01,3.999999999999999667e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016166281755196410e+00,1.594175006415191401e-02,2.720869565217391255e+02,1.846008300395256811e+04,1.969565217391304301e+01,3.122529644268773885e-01,3.800000000000000000e+01,8.477813538398295545e-01,1.985746814695507112e+01
1.000000000000000000e+01,7.999999999999999334e-01,4.499999999999999556e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009195402298850519e+00,9.131839610148836939e-03,2.687391304347826235e+02,1.764329249011857610e+04,1.978260869565217561e+01,4.505928853754941898e-01,4.800000000000000000e+01,8.462263373120344490e-01,1.988860923469743724e+01
1.000000000000000000e+01,7.999999999999999334e-01,4.999999999999999445e-01,2.280000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004587155963302836e+00,4.576610777180216937e-03,2.676086956521739353e+02,1.769706719367588812e+04,1.982608695652173836e+01,2.411067193675889564e-01,4.800000000000000000e+01,8.261562231247862043e-01,1.979836210041700184e+01
1.000000000000000000e+01,8.999999999999999112e-01,5.000000000000000278e-02,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009195402298850519e+00,1.374013454102441731e-02,3.150869565217391255e+02,2.412499209486166001e+04,1.978260869565217561e+01,2.687747035573121446e-01,4.500000000000000000e+01,8.484918751170898998e-01,1.944105312105249794e+01
1.000000000000000000e+01,8.999999999999999112e-01,1.000000000000000056e-01,2.252631578947368496e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.019559902200489088e+00,1.922431564312766447e-02,3.049565217391304373e+02,2.329495256916995640e+04,1.860869565217391397e+01,1.249011857707509776e+00,4.600000000000000000e+01,6.622893348994899343e-01,1.854344002177448303e+01
1.000000000000000000e+01,8.999999999999999112e-01,1.500000000000000222e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011494252873563315e+00,1.599660998993590252e-02,2.972173913043478137e+02,2.241926877470355612e+04,1.978260869565217561e+01,2.687747035573121446e-01,4.800000000000000000e+01,8.460817102104039034e-01,1.959683189711214979e+01
1.000000000000000000e+01,8.999999999999999112e-01,2.000000000000000111e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009195402298850519e+00,1.374013454102441731e-02,2.903913043478260647e+02,2.068661264822134035e+04,1.978260869565217561e+01,2.687747035573121446e-01,3.900000000000000000e+01,8.561544606144656511e-01,1.985693170556668008e+01
1.000000000000000000e+01,8.999999999999999112e-01,2.500000000000000000e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011655011655011593e+00,1.154608631244145346e-02,2.883478260869565020e+02,2.127087351778656375e+04,1.952173913043478137e+01,1.624505928853755332e+00,4.300000000000000000e+01,8.489323740160195086e-01,1.977980297915097907e+01
1.000000000000000000e+01,8.999999999999999112e-01,2.999999999999999889e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013986013986013957e+00,1.382262597215868673e-02,2.784347826086956275e+02,1.952280237154150018e+04,1.952173913043478137e+01,1.442687747035573231e+00,4.400000000000000000e+01,8.471669750446718661e-01,1.989667172597443567e+01
1.000000000000000000e+01,8.999999999999999112e-01,3.499999999999999778e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013856812933025431e+00,1.369643315370797955e-02,2.752173913043478137e+02,1.852363241106719579e+04,1.969565217391304301e+01,4.940711462450592117e-01,3.900000000000000000e+01,8.447940371942198601e-01,1.988029416581066755e+01
1.000000000000000000e+01,8.999999999999999112e-01,3.999999999999999667e-01,2.250000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018604651162790642e+00,2.296308342819971746e-02,2.683913043478260647e+02,1.818379446640316382e+04,1.956521739130434767e+01,9.841897233201577500e-01,4.400000000000000000e+01,8.326397937385874304e-01,1.974745691554150184e+01
1.000000000000000000e+01,8.999999999999999112e-01,4.499999999999999556e-01,2.230000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.023474178403755763e+00,2.297707815520573862e-02,2.616521739130434980e+02,1.776687351778656375e+04,1.939130434782608603e+01,1.430830039525691433e+00,4.100000000000000000e+01,8.400726296676311877e-01,1.997384612159838113e+01
1.000000000000000000e+01,8.999999999999999112e-01,4.999999999999999445e-01,2.225000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.023529411764705799e+00,2.302996670366259588e-02,2.533043478260869676e+02,1.573667588932806575e+04,1.934782608695652328e+01,1.509881422924901351e+00,3.700000000000000000e+01,8.348675416564340646e-01,1.983914812519730120e+01
1.000000000000000000e+01,9.999999999999998890e-01,5.000000000000000278e-02,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011520737327188835e+00,1.603324783686848817e-02,3.130000000000000000e+02,2.437445454545454413e+04,1.973913043478260931e+01,5.652173913043478937e-01,4.900000000000000000e+01,8.348300956243388526e-01,1.947473055116464735e+01
1.000000000000000000e+01,9.999999999999998890e-01,1.000000000000000056e-01,2.285000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006864988558352492e+00,6.833497785148950204e-03,3.035652173913043725e+02,2.282716600790514349e+04,1.986956521739130466e+01,1.185770750988142525e-01,4.600000000000000000e+01,8.515041255681521370e-01,1.967782466305580158e+01
1.000000000000000000e+01,9.999999999999998890e-01,1.500000000000000222e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011520737327188835e+00,1.141431019252668426e-02,2.949130434782608745e+02,2.199062845849802034e+04,1.973913043478260931e+01,4.743083003952570098e-01,5.600000000000000000e+01,8.494065896994904552e-01,1.956314539196199220e+01
1.000000000000000000e+01,9.999999999999998890e-01,2.000000000000000111e-01,2.239999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.014018691588784993e+00,1.385453829149248250e-02,2.872173913043478137e+02,2.135299604743082818e+04,1.947826086956521863e+01,1.260869565217391575e+00,4.100000000000000000e+01,8.486908846183577326e-01,1.976677696373787541e+01
1.000000000000000000e+01,9.999999999999998890e-01,2.500000000000000000e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018518518518518601e+00,1.821775371659362097e-02,2.766521739130434980e+02,1.878814624505928805e+04,1.965217391304347672e+01,6.916996047430831185e-01,4.300000000000000000e+01,8.427296899061054170e-01,1.972947289826027983e+01
1.000000000000000000e+01,9.999999999999998890e-01,2.999999999999999889e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016203703703703720e+00,1.597813010226003042e-02,2.748695652173913118e+02,1.915484584980237196e+04,1.965217391304347672e+01,1.146245059288537593e+00,4.100000000000000000e+01,8.435392325634279986e-01,1.978906349814743848e+01
1.000000000000000000e+01,9.999999999999998890e-01,3.499999999999999778e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011547344110854452e+00,1.144042425797622137e-02,2.685652173913043725e+02,1.807934782608695605e+04,1.969565217391304301e+01,5.849802371541501511e-01,4.500000000000000000e+01,8.359440209808404187e-01,1.984138604654065574e+01
1.000000000000000000e+01,9.999999999999998890e-01,3.999999999999999667e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004597701149425371e+00,4.587107367974998552e-03,2.593478260869565020e+02,1.670014624505928441e+04,1.978260869565217561e+01,4.505928853754941898e-01,5.300000000000000000e+01,8.433314934040371247e-01,1.987287042033537077e+01
1.000000000000000000e+01,9.999999999999998890e-01,4.499999999999999556e-01,2.230000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.032863849765258246e+00,3.185860259596796223e-02,2.448695652173913118e+02,1.555475494071146750e+04,1.939130434782608603e+01,2.430830039525691433e+00,3.600000000000000000e+01,8.420414012243144786e-01,1.984302173524027069e+01
1.000000000000000000e+01,9.999999999999998890e-01,4.999999999999999445e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018561484918793614e+00,2.756164679220849192e-02,2.358260869565217490e+02,1.400578656126482383e+04,1.960869565217391397e+01,6.126482213438734226e-01,3.300000000000000000e+01,8.403876171472868251e-01,1.991819377311651706e+01
1.100000000000000000e+01,1.000000000000000056e-01,5.000000000000000278e-02,2.252631578947368496e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.017114914425427896e+00,1.686322450740687998e-02,3.345217391304348098e+02,2.837716996047430803e+04,1.860869565217391397e+01,7.035573122529643619e-01,5.700000000000000000e+01,6.120020191643984475e-01,1.629998556985840708e+01
1.100000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,2.222222222222222143e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.023560209424083878e+00,3.881353836006102426e-02,3.301304347826086882e+02,2.694239130434782419e+04,1.739130434782608603e+01,8.853754940711461296e-01,6.400000000000000000e+01,4.346995158561427486e-01,1.590812669751186981e+01
1.100000000000000000e+01,1.000000000000000056e-01,1.500000000000000222e-01,2.110000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.049751243781094523e+00,2.718328556717659050e-01,3.376956521739130608e+02,2.752622134387351252e+04,1.834782608695652328e+01,1.328063241106719472e+00,6.000000000000000000e+01,7.318294064395298726e-01,1.610773056490063126e+01
1.100000000000000000e+01,1.000000000000000056e-01,2.000000000000000111e-01,2.184210526315789380e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.012626262626262541e+00,1.756169287814857149e-02,3.336086956521739353e+02,2.795888537549406828e+04,1.804347826086956630e+01,5.889328063241103806e-01,6.200000000000000000e+01,5.880103616747365258e-01,1.632478943450977837e+01
1.100000000000000000e+01,1.000000000000000056e-01,2.500000000000000000e-01,2.131578947368420884e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.020725388601036343e+00,3.073817374335509334e-02,3.320000000000000000e+02,2.806181818181818016e+04,1.760869565217391397e+01,7.035573122529643619e-01,6.100000000000000000e+01,5.647170428785214247e-01,1.578706140778434097e+01
1.100000000000000000e+01,1.000000000000000056e-01,2.999999999999999889e-01,2.222222222222222143e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.013089005235602080e+00,1.295158785780049782e-02,3.334782608695651902e+02,2.828662450592885943e+04,1.739130434782608603e+01,7.035573122529643619e-01,6.100000000000000000e+01,4.423075952063511007e-01,1.586979325453461342e+01
1.100000000000000000e+01,1.000000000000000056e-01,3.499999999999999778e-01,2.110000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.027363184079602032e+00,4.663093510006078440e-02,3.341304347826086882e+02,2.812902766798418816e+04,1.834782608695652328e+01,1.055335968379446765e+00,7.700000000000000000e+01,7.407640428594777227e-01,1.646087348232195779e+01
1.100000000000000000e+01,1.000000000000000056e-01,3.999999999999999667e-01,2.110000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.059701492537313383e+00,9.091450478281906111e-01,3.285652173913043725e+02,2.589407509881422448e+04,1.834782608695652328e+01,6.916996047430831185e-01,6.100000000000000000e+01,7.546500899964564413e-01,1.712021966384811122e+01
1.100000000000000000e+01,1.000000000000000056e-01,4.499999999999999556e-01,2.126315789473684248e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.015584415584415590e+00,2.058982683982684206e-02,3.306086956521739353e+02,2.729188537549407556e+04,1.756521739130434767e+01,8.932806324110668106e-01,6.400000000000000000e+01,5.700301717203331009e-01,1.582524058175399873e+01
1.100000000000000000e+01,1.000000000000000056e-01,4.999999999999999445e-01,2.126315789473684248e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.028571428571428470e+00,4.866071428571430713e-02,3.298695652173913118e+02,2.647775494071146022e+04,1.756521739130434767e+01,7.114624505928854870e-01,6.700000000000000000e+01,5.736140382295991103e-01,1.565540898561731176e+01
1.100000000000000000e+01,2.000000000000000111e-01,5.000000000000000278e-02,2.270588235294117752e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.008130081300812941e+00,8.085896076352067433e-03,3.328695652173913118e+02,2.766948221343874320e+04,1.678260869565217561e+01,2.687747035573121446e-01,6.000000000000000000e+01,3.427576505042133626e-01,1.646285577204521289e+01
1.100000000000000000e+01,2.000000000000000111e-01,1.000000000000000056e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006928406466512715e+00,6.896330510649218218e-03,3.320434782608695627e+02,2.796549802371541955e+04,1.969565217391304301e+01,8.577075098814234133e-01,7.100000000000000000e+01,8.257900815511334258e-01,1.832387395908025240e+01
1.100000000000000000e+01,2.000000000000000111e-01,1.500000000000000222e-01,2.078947368421052744e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.007978723404255428e+00,1.326950354609929099e-02,3.296521739130434980e+02,2.766150988142292772e+04,1.717391304347826164e+01,2.411067193675889564e-01,5.700000000000000000e+01,5.687590959483437292e-01,1.617795509621636185e+01
1.100000000000000000e+01,2.000000000000000111e-01,2.000000000000000111e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011600928074245953e+00,1.614417525495063718e-02,3.249130434782608745e+02,2.684853754940711588e+04,1.960869565217391397e+01,7.944664031620551903e-01,7.300000000000000000e+01,8.104849804776147471e-01,1.802771654275452917e+01
1.100000000000000000e+01,2.000000000000000111e-01,2.500000000000000000e-01,2.189473684210526372e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.035264483627204024e+00,1.805714576495432988e-01,3.230000000000000000e+02,2.574363636363636397e+04,1.808695652173912904e+01,2.648221343873519151e-01,6.700000000000000000e+01,5.981124578508010270e-01,1.717953098800353828e+01
1.100000000000000000e+01,2.000000000000000111e-01,2.999999999999999889e-01,2.163157894736842124e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.005102040816326481e+00,5.088992118586565562e-03,3.242173913043478137e+02,2.595172332015810389e+04,1.786956521739130466e+01,4.822134387351776907e-01,5.900000000000000000e+01,5.999773654876605633e-01,1.688953153516584749e+01
1.100000000000000000e+01,2.000000000000000111e-01,3.499999999999999778e-01,2.157894736842105132e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.012787723785166349e+00,1.265656764377991704e-02,3.276956521739130608e+02,2.679522134387352344e+04,1.782608695652173836e+01,3.320158102766798680e-01,6.800000000000000000e+01,5.890171004299882274e-01,1.713512652499728617e+01
1.100000000000000000e+01,2.000000000000000111e-01,3.999999999999999667e-01,2.277777777777777857e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.007653061224489832e+00,7.613915131269900945e-03,3.290434782608695627e+02,2.723695256916996004e+04,1.782608695652173836e+01,2.411067193675889564e-01,5.500000000000000000e+01,4.795727444955469876e-01,1.733167886534164026e+01
1.100000000000000000e+01,2.000000000000000111e-01,4.499999999999999556e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011547344110854452e+00,1.144042425797622137e-02,3.283478260869565020e+02,2.748050988142292408e+04,1.969565217391304301e+01,8.577075098814234133e-01,5.800000000000000000e+01,8.233412992313529077e-01,1.930303844755578879e+01
1.100000000000000000e+01,2.000000000000000111e-01,4.999999999999999445e-01,2.152631578947368496e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.012820512820512775e+00,1.783007052929932654e-02,3.243043478260869392e+02,2.589231225296442790e+04,1.778260869565217561e+01,4.505928853754943009e-01,5.500000000000000000e+01,5.964442175689548264e-01,1.687015109049478312e+01
1.100000000000000000e+01,3.000000000000000444e-01,5.000000000000000278e-02,2.205555555555555713e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.007915567282321900e+00,7.873685973949823627e-03,3.348260869565217490e+02,2.767115019762845623e+04,1.726086956521739069e+01,5.652173913043478937e-01,6.300000000000000000e+01,4.576655270663592678e-01,1.634289213713789479e+01
1.100000000000000000e+01,3.000000000000000444e-01,1.000000000000000056e-01,2.289473684210526372e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.004807692307692291e+00,4.796107506950877952e-03,3.282608695652173765e+02,2.627074703557312023e+04,1.891304347826087096e+01,8.300395256916998088e-02,5.600000000000000000e+01,6.440634875367090562e-01,1.757414324627503177e+01
1.100000000000000000e+01,3.000000000000000444e-01,1.500000000000000222e-01,2.163157894736842124e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.007653061224489832e+00,7.613915131269900945e-03,3.261739130434782510e+02,2.741678656126483111e+04,1.786956521739130466e+01,2.094861660079050114e-01,5.000000000000000000e+01,5.940864164656940449e-01,1.691075592856867971e+01
1.100000000000000000e+01,3.000000000000000444e-01,2.000000000000000111e-01,2.257894736842105132e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.009756097560975618e+00,9.684536943168942785e-03,3.264782608695651902e+02,2.769544268774703232e+04,1.865217391304347672e+01,1.237154150197628644e+00,5.600000000000000000e+01,6.331920112870438322e-01,1.741142643957746117e+01
1.100000000000000000e+01,3.000000000000000444e-01,2.500000000000000000e-01,2.200000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.021428571428571352e+00,5.443232185475621598e-02,3.203478260869565020e+02,2.694096442687746458e+04,1.913043478260869534e+01,4.822134387351777463e-01,5.300000000000000000e+01,7.911162472161503700e-01,1.792810270136726558e+01
1.100000000000000000e+01,3.000000000000000444e-01,2.999999999999999889e-01,2.285000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004576659038901587e+00,4.566162114500447664e-03,3.251739130434782510e+02,2.567551383399209953e+04,1.986956521739130466e+01,1.185770750988142525e-01,5.000000000000000000e+01,8.348814258147965184e-01,1.914284374516534015e+01
1.100000000000000000e+01,3.000000000000000444e-01,3.499999999999999778e-01,2.214999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.023640661938534313e+00,7.052984213415798564e-02,3.216956521739130608e+02,2.585903952569169633e+04,1.926086956521739069e+01,6.561264822134388330e-01,5.200000000000000000e+01,7.812452628163735202e-01,1.779131837207775391e+01
1.100000000000000000e+01,3.000000000000000444e-01,3.999999999999999667e-01,2.278947368421052744e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.004830917874396157e+00,9.661835748792271805e-03,3.210000000000000000e+02,2.532200000000000000e+04,1.882608695652173836e+01,2.411067193675889564e-01,5.000000000000000000e+01,6.680363319520695731e-01,1.849036285025675497e+01
1.100000000000000000e+01,3.000000000000000444e-01,4.499999999999999556e-01,2.169999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009661835748792313e+00,9.591652922529853714e-03,3.220869565217391255e+02,2.696217391304347257e+04,1.886956521739130466e+01,3.003952569169959230e-01,5.200000000000000000e+01,7.853040820321934845e-01,1.840774432145267880e+01
1.100000000000000000e+01,3.000000000000000444e-01,4.999999999999999445e-01,2.169999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.019323671497584627e+00,2.383876665379981025e-02,3.155217391304348098e+02,2.540644268774703596e+04,1.886956521739130466e+01,1.209486166007904817e+00,6.900000000000000000e+01,7.999804325049489906e-01,1.839214754851896672e+01
1.100000000000000000e+01,4.000000000000000222e-01,5.000000000000000278e-02,2.236842105263157876e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.009852216748768461e+00,9.779237365444264779e-03,3.345217391304348098e+02,2.762335177865612422e+04,1.847826086956521863e+01,6.245059288537549991e-01,5.600000000000000000e+01,6.274123242615822216e-01,1.756198833116144797e+01
1.100000000000000000e+01,4.000000000000000222e-01,1.000000000000000056e-01,2.164999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.007263922518159882e+00,7.228660758362915467e-03,3.244347826086956275e+02,2.554680237154150382e+04,1.882608695652173836e+01,5.138339920948616912e-01,5.400000000000000000e+01,7.856153722903391756e-01,1.830126387042566805e+01
1.100000000000000000e+01,4.000000000000000222e-01,1.500000000000000222e-01,2.278947368421052744e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.009661835748792313e+00,1.443426793463639668e-02,3.268695652173913118e+02,2.726430039525691245e+04,1.882608695652173836e+01,4.229249011857707519e-01,5.100000000000000000e+01,6.594467941985771020e-01,1.831873007681750209e+01
1.100000000000000000e+01,4.000000000000000222e-01,2.000000000000000111e-01,2.289999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.002283105022831133e+00,2.283105022831049234e-03,3.253913043478260647e+02,2.593633992094861242e+04,1.991304347826087096e+01,8.300395256916998088e-02,5.800000000000000000e+01,8.288114124381051884e-01,1.919220314215646539e+01
1.100000000000000000e+01,4.000000000000000222e-01,2.500000000000000000e-01,2.200000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011904761904761862e+00,1.179111262643481838e-02,3.211304347826086882e+02,2.529420948616600435e+04,1.913043478260869534e+01,7.549407114624504533e-01,4.900000000000000000e+01,7.973577293732199145e-01,1.835908411930898154e+01
1.100000000000000000e+01,4.000000000000000222e-01,2.999999999999999889e-01,2.273684210526315752e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.012106537530266248e+00,1.198899833094336717e-02,3.175217391304348098e+02,2.550571541501977117e+04,1.878260869565217561e+01,2.687747035573121446e-01,5.400000000000000000e+01,6.789188366312950418e-01,1.864194218906328260e+01
1.100000000000000000e+01,4.000000000000000222e-01,3.499999999999999778e-01,2.268421052631579116e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.007281553398058360e+00,7.246120048189357010e-03,3.131739130434782510e+02,2.414678656126482019e+04,1.873913043478260931e+01,4.743083003952570098e-01,5.000000000000000000e+01,6.543229345203971370e-01,1.842834275662057664e+01
1.100000000000000000e+01,4.000000000000000222e-01,3.999999999999999667e-01,2.273684210526315752e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.004842615012106588e+00,4.830861092174236655e-03,3.143043478260869392e+02,2.512294861660079550e+04,1.878260869565217561e+01,5.415019762845850737e-01,4.800000000000000000e+01,6.609914707149341373e-01,1.844274551578132915e+01
1.100000000000000000e+01,4.000000000000000222e-01,4.499999999999999556e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016166281755196410e+00,2.057137969378153644e-02,3.133478260869565020e+02,2.567660079051383218e+04,1.969565217391304301e+01,7.667984189723324739e-01,4.800000000000000000e+01,8.370324983071665281e-01,1.909030296792407100e+01
1.100000000000000000e+01,4.000000000000000222e-01,4.999999999999999445e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011520737327188835e+00,1.141431019252668426e-02,3.113478260869565020e+02,2.447196442687746821e+04,1.973913043478260931e+01,2.924901185770751311e-01,5.300000000000000000e+01,8.316533520602356067e-01,1.925731678552702775e+01
1.100000000000000000e+01,5.000000000000000000e-01,5.000000000000000278e-02,2.272222222222222143e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.005115089514066584e+00,5.101973899927863230e-03,3.297391304347826235e+02,2.667011067193676354e+04,1.778260869565217561e+01,1.778656126482213717e-01,6.100000000000000000e+01,4.842800270840397769e-01,1.723045579183524723e+01
1.100000000000000000e+01,5.000000000000000000e-01,1.000000000000000056e-01,2.225000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009411764705882453e+00,1.406215316315205001e-02,3.267826086956521863e+02,2.639763241106719579e+04,1.934782608695652328e+01,6.916996047430831185e-01,5.400000000000000000e+01,8.262314170815144854e-01,1.866851183350399168e+01
1.100000000000000000e+01,5.000000000000000000e-01,1.500000000000000222e-01,2.152631578947368496e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.005128205128205110e+00,5.115022081603058830e-03,3.216521739130434980e+02,2.665005533596837995e+04,1.778260869565217561e+01,1.086956521739130599e+00,4.900000000000000000e+01,6.226702414023770338e-01,1.721035420183818587e+01
1.100000000000000000e+01,5.000000000000000000e-01,2.000000000000000111e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004608294930875667e+00,4.597652217409349019e-03,3.171739130434782510e+02,2.589478656126482019e+04,1.973913043478260931e+01,8.379446640316200456e-01,5.800000000000000000e+01,8.472271771158395026e-01,1.945855500571216368e+01
1.100000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011574074074074181e+00,1.610702930308498954e-02,3.183043478260869392e+02,2.561258498023715583e+04,1.965217391304347672e+01,5.098814229249012397e-01,5.500000000000000000e+01,8.312938940800903564e-01,1.912716292616070035e+01
1.100000000000000000e+01,5.000000000000000000e-01,2.999999999999999889e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013856812933025431e+00,1.369643315370797955e-02,3.132608695652173765e+02,2.411220158102766436e+04,1.969565217391304301e+01,7.667984189723324739e-01,5.600000000000000000e+01,8.225956298079866169e-01,1.940577483166399375e+01
1.100000000000000000e+01,5.000000000000000000e-01,3.499999999999999778e-01,2.273684210526315752e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.009685230024213176e+00,9.614706504619291438e-03,3.128695652173913118e+02,2.438275494071146022e+04,1.878260869565217561e+01,7.233201581027670635e-01,4.800000000000000000e+01,6.648012275224109979e-01,1.868365840896378671e+01
1.100000000000000000e+01,5.000000000000000000e-01,3.999999999999999667e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009237875288683695e+00,9.173723376956632522e-03,3.092173913043478137e+02,2.349245059288537595e+04,1.969565217391304301e+01,5.849802371541501511e-01,5.900000000000000000e+01,8.311357192010246919e-01,1.945076640126396228e+01
1.100000000000000000e+01,5.000000000000000000e-01,4.499999999999999556e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006912442396313390e+00,6.880514255914684310e-03,3.084347826086956275e+02,2.416816600790513985e+04,1.973913043478260931e+01,5.652173913043478937e-01,5.000000000000000000e+01,8.322062508360050792e-01,1.928614378634041415e+01
