Dimmunity,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
1.650000000000000000e+01,4.000000000000000222e-01,1.459999999999999964e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.264705882352941124e+00,3.351633986928104214e+00,5.034782608695652328e+01,5.236007905138339993e+02,6.347826086956521507e+00,2.237154150197628422e+00,3.400000000000000000e+01,-4.388214705068065880e-01,6.029784246482866372e+00
1.650000000000000000e+01,5.000000000000000000e-01,1.250000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+00,1.054347826086956541e+00,9.591495461060678407e-02,3.434782608695652328e+01,3.480553359683794383e+02,4.347826086956521507e+00,1.418972332015810744e+00,3.500000000000000000e+01,-4.887359485015371763e-01,4.972080853847258730e+00
1.650000000000000000e+01,5.999999999999999778e-01,8.300000000000000711e+00,1.700000000000000000e+01,1.000000000000000000e+01,1.136986301369863117e+00,2.031963470319634035e-01,2.360869565217391397e+01,2.637944664031620050e+02,3.608695652173913082e+00,9.762845849802368470e-01,3.800000000000000000e+01,-5.759299388827837651e-01,5.550639357247934669e+00
1.650000000000000000e+01,6.999999999999999556e-01,5.222222222222222321e+00,1.300000000000000000e+01,9.000000000000000000e+00,1.473684210526315708e+00,4.364153627311520012e+00,7.521739130434782261e+00,2.135177865612648063e+01,2.043478260869565410e+00,4.980237154150196077e-01,1.300000000000000000e+01,-6.223878521050960622e-01,3.866424116424116431e+00
1.650000000000000000e+01,7.999999999999999334e-01,5.909090909090909172e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.500000000000000000e+00,5.462264150943395791e+00,1.360869565217391219e+01,1.655217391304347814e+02,2.826086956521739246e+00,2.695652173913043459e+00,3.800000000000000000e+01,-6.333999494444431111e-01,5.187294167640497555e+00
1.650000000000000000e+01,8.999999999999999112e-01,5.363636363636363313e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.229166666666666741e+00,5.633865248226950229e-01,1.404347826086956452e+01,1.406798418972332172e+02,2.565217391304347672e+00,2.802371541501976093e+00,3.000000000000000000e+01,-6.107898327093735924e-01,6.440797621996532385e+00
1.650000000000000000e+01,9.999999999999998890e-01,4.099999999999999645e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.709677419354838745e+00,6.479569892473118209e+00,1.265217391304347849e+01,2.044189723320158123e+02,1.782608695652173836e+00,1.996047430830039771e+00,2.900000000000000000e+01,-6.615101774844512894e-01,4.889906130490207836e+00
1.750000000000000000e+01,1.000000000000000056e-01,1.600000000000000000e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.048484848484848575e+00,1.195861049519585939e-01,9.939130434782609314e+01,2.292430830039525972e+03,7.652173913043478493e+00,6.916996047430828964e-01,5.200000000000000000e+01,-4.125611230122106510e-01,6.832529764318396204e+00
1.750000000000000000e+01,2.000000000000000111e-01,1.473333333333333250e+01,2.300000000000000000e+01,1.500000000000000000e+01,1.048543689320388328e+00,5.616860052095670047e-02,8.447826086956521863e+01,1.951806324110672222e+03,9.608695652173912194e+00,1.976284584980236847e+00,4.000000000000000000e+01,-1.807243521216227999e-01,8.068653907837058270e+00
1.750000000000000000e+01,3.000000000000000444e-01,1.477777777777777857e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.056451612903225756e+00,8.621820089168631684e-02,6.826086956521739069e+01,1.244110671936758763e+03,5.782608695652173836e+00,1.541501976284585185e+00,3.500000000000000000e+01,-4.526381230344454498e-01,5.662358977188095110e+00
1.750000000000000000e+01,4.000000000000000222e-01,1.655555555555555713e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.092857142857142749e+00,1.567831449126413368e-01,5.017391304347825809e+01,6.137865612648221258e+02,6.478260869565217739e+00,1.442687747035573231e+00,3.300000000000000000e+01,-4.383439447823693769e-01,6.959879901242834066e+00
1.750000000000000000e+01,5.000000000000000000e-01,1.038461538461538503e+01,2.000000000000000000e+01,1.300000000000000000e+01,1.229508196721311508e+00,1.302262566047961201e+00,4.160869565217391397e+01,5.893399209486165091e+02,5.869565217391304657e+00,3.118577075098814433e+00,3.100000000000000000e+01,-4.466642049634362843e-01,7.604960848531196582e+00
1.750000000000000000e+01,5.999999999999999778e-01,6.181818181818181657e+00,1.500000000000000000e+01,1.100000000000000000e+01,1.526315789473684292e+00,4.753759398496240962e+00,1.773913043478260931e+01,1.437470355731225311e+02,2.956521739130434590e+00,1.043478260869565188e+00,2.600000000000000000e+01,-6.302429633074136950e-01,4.438813151563753223e+00
1.750000000000000000e+01,6.999999999999999556e-01,6.538461538461538325e+00,1.400000000000000000e+01,1.300000000000000000e+01,1.319444444444444420e+00,2.023278560250390878e+00,1.652173913043478137e+01,1.268063241106719374e+02,3.695652173913043459e+00,2.494071146245059545e+00,2.600000000000000000e+01,-5.707738822064183370e-01,6.264462809917355379e+00
1.750000000000000000e+01,7.999999999999999334e-01,6.307692307692307487e+00,1.200000000000000000e+01,1.300000000000000000e+01,1.289855072463768071e+00,1.061807331628303874e+00,2.100000000000000000e+01,2.953636363636363740e+02,3.565217391304347672e+00,4.893280632411068254e+00,2.700000000000000000e+01,-6.107910824323332655e-01,7.116837857666911127e+00
1.750000000000000000e+01,8.999999999999999112e-01,5.400000000000000355e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.136363636363636465e+00,2.135306553911204552e-01,1.386956521739130466e+01,9.984584980237154639e+01,2.347826086956521952e+00,7.826086956521739468e-01,3.100000000000000000e+01,-6.701508827916825561e-01,6.322737471952131649e+00
1.750000000000000000e+01,9.999999999999998890e-01,4.750000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,1.166666666666666741e+00,2.126436781609195303e-01,9.086956521739130821e+00,1.324466403162055315e+02,1.652173913043478271e+00,1.600790513833992401e+00,2.500000000000000000e+01,-5.867830620485549042e-01,3.909352517985611453e+00
1.850000000000000000e+01,1.000000000000000056e-01,1.569999999999999929e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.006802721088435382e+00,6.802721088435373029e-03,1.023043478260869534e+02,2.853312252964427444e+03,6.826086956521739246e+00,1.422924901185770308e+00,5.100000000000000000e+01,-4.282325881579496785e-01,5.982927715219759968e+00
1.850000000000000000e+01,2.000000000000000111e-01,1.641666666666666785e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.113513513513513464e+00,2.207403055229141542e-01,8.739130434782609314e+01,2.071612648221344443e+03,8.565217391304347672e+00,3.256916996047431123e+00,3.700000000000000000e+01,-3.160167751158374227e-01,6.840811527814953052e+00
1.850000000000000000e+01,3.000000000000000444e-01,1.680000000000000071e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.088607594936708889e+00,2.850923163750704314e-01,7.178260869565217206e+01,1.457450592885375499e+03,7.304347826086956097e+00,1.948616600790513242e+00,3.000000000000000000e+01,-4.088260792855787362e-01,6.822074858382125129e+00
1.850000000000000000e+01,4.000000000000000222e-01,1.250000000000000000e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.130434782608695565e+00,2.766304347826086807e-01,5.769565217391304657e+01,9.735849802371540136e+02,7.608695652173913082e+00,5.158102766798418948e+00,4.800000000000000000e+01,-3.425274905009330628e-01,7.920212813841901678e+00
1.850000000000000000e+01,5.000000000000000000e-01,1.355555555555555536e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.070796460176991260e+00,2.449431099873577433e-01,3.682608695652174191e+01,4.476047430830039957e+02,5.304347826086956097e+00,1.948616600790513909e+00,3.800000000000000000e+01,-5.005483204095796390e-01,6.035222774361997722e+00
1.850000000000000000e+01,5.999999999999999778e-01,1.055555555555555536e+01,1.700000000000000000e+01,9.000000000000000000e+00,1.139534883720930258e+00,1.450068399452804913e-01,2.000000000000000000e+01,1.174545454545454533e+02,4.130434782608695343e+00,1.300395256916995868e+00,3.300000000000000000e+01,-5.311106461036160242e-01,5.579219955607229942e+00
1.850000000000000000e+01,6.999999999999999556e-01,8.000000000000000000e+00,1.700000000000000000e+01,1.300000000000000000e+01,1.142857142857142794e+00,1.904761904761904379e-01,2.317391304347826164e+01,2.128774703557312193e+02,4.521739130434782261e+00,2.079051383399209030e+00,3.000000000000000000e+01,-5.756422786937577252e-01,7.232464418711421317e+00
1.850000000000000000e+01,7.999999999999999334e-01,5.642857142857143238e+00,1.000000000000000000e+01,1.400000000000000000e+01,1.338461538461538369e+00,1.039903846153845901e+00,1.569565217391304301e+01,1.421304347826087167e+02,3.434782608695652328e+00,3.166007905138340739e+00,2.200000000000000000e+01,-6.018502167819461679e-01,9.046359459835723982e+00
1.850000000000000000e+01,8.999999999999999112e-01,3.799999999999999822e+00,7.000000000000000000e+00,1.000000000000000000e+01,1.178571428571428603e+00,3.002645502645502340e-01,8.695652173913043015e+00,6.313043478260869534e+01,1.652173913043478271e+00,1.328063241106719694e+00,2.200000000000000000e+01,-6.740679190618941163e-01,3.767512305944717976e+00
1.850000000000000000e+01,9.999999999999998890e-01,4.500000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.500000000000000000e+00,6.037037037037037202e+00,8.478260869565216851e+00,7.598814229249011021e+01,1.565217391304347894e+00,1.075098814229249022e+00,2.400000000000000000e+01,-5.994436967775438330e-01,4.181034482758620996e+00
1.950000000000000000e+01,1.000000000000000056e-01,1.550000000000000000e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.022988505747126409e+00,2.258986113879477009e-02,9.800000000000000000e+01,2.151909090909090992e+03,8.086956521739130821e+00,1.628458498023714895e+00,4.100000000000000000e+01,-3.671327754279523625e-01,6.978184336584520864e+00
1.950000000000000000e+01,2.000000000000000111e-01,1.816666666666666785e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.082524271844660158e+00,2.029126213592233052e-01,8.495652173913043725e+01,1.737225296442687977e+03,9.478260869565216851e+00,2.169960474308300302e+00,2.900000000000000000e+01,-3.064893990229593523e-01,8.974559051784957830e+00
1.950000000000000000e+01,3.000000000000000444e-01,1.423076923076922995e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.127906976744186052e+00,3.578131374949000132e-01,6.795652173913043725e+01,1.171679841897233018e+03,8.043478260869564522e+00,6.798418972332014310e-01,3.000000000000000000e+01,-3.641812305778406866e-01,7.022961062272748300e+00
1.950000000000000000e+01,4.000000000000000222e-01,1.680000000000000071e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.221518987341772222e+00,1.625776021930177784e+00,5.447826086956521863e+01,8.476245059288539778e+02,7.304347826086956097e+00,1.766798418972331142e+00,5.100000000000000000e+01,-4.171204912914251439e-01,6.495077216080818339e+00
1.950000000000000000e+01,5.000000000000000000e-01,1.066666666666666607e+01,2.100000000000000000e+01,1.200000000000000000e+01,1.206896551724137900e+00,8.959520239880064407e-01,3.495652173913043725e+01,2.233162055335968716e+02,5.565217391304347672e+00,1.984189723320157750e+00,3.000000000000000000e+01,-4.854135058355687482e-01,6.343834135796403650e+00
1.950000000000000000e+01,5.999999999999999778e-01,8.857142857142857650e+00,1.400000000000000000e+01,7.000000000000000000e+00,1.109090909090909127e+00,1.360269360269360239e-01,1.800000000000000000e+01,1.193636363636363598e+02,2.695652173913043459e+00,6.758893280632410905e-01,3.000000000000000000e+01,-5.034853388173253785e-01,4.238942879809599162e+00
1.950000000000000000e+01,6.999999999999999556e-01,7.066666666666666430e+00,1.500000000000000000e+01,1.500000000000000000e+01,1.252747252747252737e+00,2.857631257631257249e+00,2.100000000000000000e+01,1.876363636363636260e+02,4.608695652173913082e+00,1.067193675889327897e+00,3.800000000000000000e+01,-5.625181542277073454e-01,6.896320872089578558e+00
1.950000000000000000e+01,7.999999999999999334e-01,7.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+01,1.533333333333333437e+00,3.236158192090395236e+00,1.143478260869565233e+01,7.971146245059289015e+01,3.043478260869565410e+00,1.952569169960475026e+00,2.200000000000000000e+01,-5.344109862166575020e-01,5.357331674700668955e+00
1.950000000000000000e+01,8.999999999999999112e-01,4.777777777777777679e+00,1.000000000000000000e+01,9.000000000000000000e+00,1.294117647058823595e+00,5.169340463458109713e-01,1.147826086956521685e+01,1.346245059288537220e+02,1.869565217391304435e+00,1.664031620553359403e+00,2.400000000000000000e+01,-6.106604892477693891e-01,4.413424866514111145e+00
1.950000000000000000e+01,9.999999999999998890e-01,4.714285714285714413e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.307692307692307709e+00,1.021538461538461506e+00,7.173913043478260754e+00,8.787747035573123355e+01,1.434782608695652106e+00,1.075098814229248578e+00,2.000000000000000000e+01,-5.385904557010465776e-01,3.940011648223646024e+00
